dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,train_full_score,train_partial_score,val_full_score,val_partial_score,train_partial_scores_mean,val_partial_scores_mean,train_diff_full_partial,val_diff_full_partial,diff_full_partial_min,partial_scores_mean_min
Accent,948,var,loss,0.0,True,False,0.1,64,0.6142857074737549,0.595 +- 0.018,0.6226415038108826,0.629 +- 0.022,0.595,0.629,0.01928570747375491,-0.006358496189117435,-0.006358496189117435,0.595
Accent,44,l1,None,0.5,False,False,0.001,64,0.6047618985176086,0.592 +- 0.015,0.6792452931404114,0.664 +- 0.015,0.592,0.664,0.012761898517608672,0.015245293140411342,0.012761898517608672,0.592
Accent,33,l1,None,0.5,True,False,0.01,32,0.6095238327980042,0.592 +- 0.013,0.698113203048706,0.671 +- 0.014,0.592,0.671,0.01752383279800418,0.027113203048706014,0.01752383279800418,0.592
Accent,1014,var,avg,0.0,True,True,0.1,64,0.6102564334869385,0.592 +- 0.017,0.7358490824699402,0.704 +- 0.038,0.592,0.704,0.018256433486938506,0.031849082469940226,0.018256433486938506,0.592
Accent,515,l2,mult,0.0,True,False,0.1,32,0.5952380895614624,0.589 +- 0.011,0.7358490824699402,0.698 +- 0.029,0.589,0.698,0.006238089561462434,0.03784908246994023,0.006238089561462434,0.589
Accent,140,l1,loss,1.0,False,False,0.001,64,0.6000000238418579,0.589 +- 0.013,0.6415094137191772,0.635 +- 0.018,0.589,0.635,0.011000023841857942,0.006509413719177237,0.006509413719177237,0.589
Accent,127,l1,loss,1.0,True,False,0.001,32,0.6095238327980042,0.589 +- 0.017,0.6792452931404114,0.664 +- 0.019,0.589,0.664,0.020523832798004182,0.015245293140411342,0.015245293140411342,0.589
Accent,1142,var,mult,1.0,False,True,0.001,64,0.6014652252197266,0.587 +- 0.013,0.6415094137191772,0.638 +- 0.023,0.587,0.638,0.014465225219726596,0.0035094137191772345,0.0035094137191772345,0.587
Accent,958,var,loss,0.0,False,False,0.01,64,0.6047618985176086,0.586 +- 0.01,0.7169811129570007,0.697 +- 0.018,0.586,0.697,0.018761898517608677,0.01998111295700078,0.018761898517608677,0.586
Accent,125,l1,loss,1.0,True,True,0.1,32,0.5978022217750549,0.584 +- 0.014,0.6603773832321167,0.656 +- 0.008,0.584,0.656,0.013802221775054968,0.004377383232116672,0.004377383232116672,0.584
Accent,716,max,loss,1.0,False,False,0.001,64,0.5904762148857117,0.583 +- 0.01,0.6792452931404114,0.664 +- 0.015,0.583,0.664,0.007476214885711707,0.015245293140411342,0.007476214885711707,0.583
Accent,282,l1,mult,1.0,False,True,0.1,64,0.5853480100631714,0.582 +- 0.002,0.6792452931404114,0.673 +- 0.009,0.582,0.673,0.003348010063171425,0.006245293140411334,0.003348010063171425,0.582
Accent,198,l1,avg,1.0,True,True,0.1,64,0.5871794819831848,0.582 +- 0.007,0.6792452931404114,0.675 +- 0.011,0.582,0.675,0.005179481983184853,0.0042452931404113325,0.0042452931404113325,0.582
Accent,116,l1,loss,0.5,False,False,0.001,64,0.6000000238418579,0.579 +- 0.021,0.6603773832321167,0.656 +- 0.014,0.579,0.656,0.02100002384185795,0.004377383232116672,0.004377383232116672,0.579
Accent,152,l1,avg,0.0,True,False,0.001,64,0.5952380895614624,0.579 +- 0.011,0.6792452931404114,0.651 +- 0.014,0.579,0.651,0.016238089561462443,0.028245293140411354,0.016238089561462443,0.579
Accent,109,l1,loss,0.5,False,True,0.001,32,0.5919414162635803,0.578 +- 0.016,0.6603773832321167,0.654 +- 0.019,0.578,0.654,0.013941416263580364,0.0063773832321166735,0.0063773832321166735,0.578
Accent,1093,var,mult,0.0,False,True,0.001,32,0.589011013507843,0.578 +- 0.008,0.6603773832321167,0.653 +- 0.022,0.578,0.653,0.01101101350784306,0.007377383232116674,0.007377383232116674,0.578
Accent,207,l1,avg,1.0,False,True,0.01,32,0.5802198052406311,0.577 +- 0.002,0.6603773832321167,0.659 +- 0.009,0.577,0.659,0.003219805240631146,0.001377383232116669,0.001377383232116669,0.577
Accent,776,max,avg,1.0,True,False,0.001,64,0.5904762148857117,0.577 +- 0.011,0.6415094137191772,0.635 +- 0.022,0.577,0.635,0.013476214885711713,0.006509413719177237,0.006509413719177237,0.577
Accent,957,var,loss,0.0,False,False,0.01,32,0.5952380895614624,0.577 +- 0.013,0.6415094137191772,0.634 +- 0.016,0.577,0.634,0.018238089561462445,0.007509413719177238,0.007509413719177238,0.577
Accent,920,var,None,1.0,True,False,0.001,64,0.5857142806053162,0.575 +- 0.01,0.6603773832321167,0.664 +- 0.013,0.575,0.664,0.010714280605316207,-0.0036226167678833354,-0.0036226167678833354,0.575
Accent,124,l1,loss,1.0,True,True,0.01,64,0.5791208744049072,0.575 +- 0.003,0.6603773832321167,0.656 +- 0.008,0.575,0.656,0.004120874404907271,0.004377383232116672,0.004120874404907271,0.575
Accent,270,l1,mult,1.0,True,True,0.1,64,0.5791208744049072,0.574 +- 0.003,0.6792452931404114,0.671 +- 0.012,0.574,0.671,0.005120874404907272,0.008245293140411336,0.005120874404907272,0.574
Accent,1134,var,mult,1.0,True,True,0.1,64,0.5875458121299744,0.573 +- 0.016,0.6792452931404114,0.67 +- 0.02,0.573,0.67,0.014545812129974411,0.009245293140411337,0.009245293140411337,0.573
Accent,128,l1,loss,1.0,True,False,0.001,64,0.5761904716491699,0.572 +- 0.008,0.6415094137191772,0.642 +- 0.008,0.572,0.642,0.004190471649169969,-0.000490586280822769,-0.000490586280822769,0.572
Accent,811,max,mult,0.0,False,False,0.001,32,0.5761904716491699,0.571 +- 0.017,0.6603773832321167,0.648 +- 0.018,0.571,0.648,0.00519047164916997,0.012377383232116679,0.00519047164916997,0.571
Accent,70,l1,None,1.0,False,False,0.01,64,0.5809524059295654,0.571 +- 0.016,0.6603773832321167,0.645 +- 0.019,0.571,0.645,0.009952405929565478,0.015377383232116681,0.009952405929565478,0.571
Accent,1127,var,mult,0.5,False,False,0.1,32,0.5761904716491699,0.569 +- 0.008,0.698113203048706,0.681 +- 0.029,0.569,0.681,0.007190471649169972,0.017113203048706005,0.007190471649169972,0.569
Accent,107,l1,loss,0.5,True,False,0.1,32,0.5761904716491699,0.567 +- 0.005,0.6792452931404114,0.657 +- 0.015,0.567,0.657,0.009190471649169973,0.02224529314041135,0.009190471649169973,0.567
Accent,79,l1,loss,0.0,True,False,0.001,32,0.5714285969734192,0.565 +- 0.015,0.6226415038108826,0.627 +- 0.019,0.565,0.627,0.006428596973419243,-0.004358496189117433,-0.004358496189117433,0.565
Accent,91,l1,loss,0.0,False,False,0.001,32,0.5523809790611267,0.563 +- 0.02,0.6603773832321167,0.642 +- 0.026,0.563,0.642,-0.010619020938873236,0.018377383232116684,-0.010619020938873236,0.563
Accent,944,var,loss,0.0,True,False,0.001,64,0.5809524059295654,0.563 +- 0.019,0.6415094137191772,0.637 +- 0.008,0.563,0.637,0.017952405929565485,0.0045094137191772354,0.0045094137191772354,0.563
Accent,288,l1,mult,1.0,False,False,0.1,64,0.561904788017273,0.562 +- 0.0,0.6603773832321167,0.656 +- 0.011,0.562,0.656,-9.521198272710585e-05,0.004377383232116672,-9.521198272710585e-05,0.562
Accent,54,l1,None,1.0,True,True,0.1,64,0.5684981942176819,0.561 +- 0.014,0.6415094137191772,0.64 +- 0.005,0.561,0.64,0.007498194217681831,0.0015094137191772328,0.0015094137191772328,0.561
Accent,153,l1,avg,0.0,True,False,0.01,32,0.5761904716491699,0.56 +- 0.017,0.6792452931404114,0.668 +- 0.022,0.56,0.668,0.01619047164916987,0.011245293140411339,0.011245293140411339,0.56
Accent,120,l1,loss,0.5,False,False,0.1,64,0.561904788017273,0.558 +- 0.006,0.6415094137191772,0.64 +- 0.005,0.558,0.64,0.0039047880172728977,0.0015094137191772328,0.0015094137191772328,0.558
Accent,246,l1,mult,0.5,True,True,0.1,64,0.5644688606262207,0.556 +- 0.014,0.6415094137191772,0.651 +- 0.016,0.556,0.651,0.008468860626220653,-0.009490586280822777,-0.009490586280822777,0.556
Accent,178,l1,avg,0.5,True,False,0.01,64,0.5666666626930237,0.556 +- 0.015,0.6415094137191772,0.649 +- 0.012,0.556,0.649,0.010666662693023632,-0.007490586280822775,-0.007490586280822775,0.556
Accent,260,l1,mult,0.5,False,False,0.001,64,0.561904788017273,0.555 +- 0.013,0.6415094137191772,0.646 +- 0.014,0.555,0.646,0.0069047880172729,-0.0044905862808227726,-0.0044905862808227726,0.555
Accent,884,var,None,0.0,False,False,0.001,64,0.5714285969734192,0.555 +- 0.017,0.6603773832321167,0.657 +- 0.019,0.555,0.657,0.01642859697341914,0.003377383232116671,0.003377383232116671,0.555
Accent,123,l1,loss,1.0,True,True,0.01,32,0.5637362599372864,0.554 +- 0.011,0.6415094137191772,0.637 +- 0.011,0.554,0.637,0.009736259937286329,0.0045094137191772354,0.0045094137191772354,0.554
Accent,117,l1,loss,0.5,False,False,0.01,32,0.561904788017273,0.554 +- 0.007,0.6603773832321167,0.642 +- 0.022,0.554,0.642,0.007904788017272901,0.018377383232116684,0.007904788017272901,0.554
Accent,876,var,None,0.0,True,False,0.1,64,0.5714285969734192,0.554 +- 0.016,0.698113203048706,0.679 +- 0.02,0.554,0.679,0.01742859697341914,0.019113203048706007,0.01742859697341914,0.554
Accent,15,l1,None,0.0,False,True,0.01,32,0.5648351907730103,0.55 +- 0.017,0.6415094137191772,0.637 +- 0.017,0.55,0.637,0.01483519077301021,0.0045094137191772354,0.0045094137191772354,0.55
Accent,119,l1,loss,0.5,False,False,0.1,32,0.5476190447807312,0.547 +- 0.003,0.6415094137191772,0.642 +- 0.0,0.547,0.642,0.0006190447807311594,-0.000490586280822769,-0.000490586280822769,0.547
Accent,237,l1,mult,0.0,False,False,0.01,32,0.5523809790611267,0.547 +- 0.011,0.6603773832321167,0.638 +- 0.013,0.547,0.638,0.005380979061126667,0.022377383232116688,0.005380979061126667,0.547
