dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,train_full_score,train_partial_score,val_full_score,val_partial_score,train_partial_scores_mean,val_partial_scores_mean,train_diff_full_partial,val_diff_full_partial,diff_full_partial_min,partial_scores_mean_min
Tokyo,79,l2,loss,1.0,False,True,0.1,32,0.8680079579353333,0.868 +- 0.0,0.8636363744735718,0.863 +- 0.004,0.868,0.863,7.95793533325817e-06,0.000636374473571788,7.95793533325817e-06,0.863
Tokyo,3,l1,None,0.5,False,False,0.1,32,0.8384991884231567,0.84 +- 0.003,0.8376623392105103,0.832 +- 0.007,0.84,0.832,-0.0015008115768432306,0.005662339210510292,-0.0015008115768432306,0.832
Tokyo,56,l2,None,0.5,False,True,0.1,64,0.8314663767814636,0.831 +- 0.001,0.8376623392105103,0.848 +- 0.006,0.831,0.848,0.0004663767814636621,-0.010337660789489722,-0.010337660789489722,0.831
Tokyo,23,l1,loss,0.5,False,True,0.1,32,0.8508247137069702,0.851 +- 0.001,0.8246753215789795,0.821 +- 0.006,0.851,0.821,-0.00017528629302976384,0.00367532157897954,-0.00017528629302976384,0.821
Tokyo,15,l1,None,1.0,False,True,0.1,32,0.8131955862045288,0.813 +- 0.002,0.8181818127632141,0.815 +- 0.007,0.813,0.815,0.00019558620452886366,0.0031818127632141646,0.00019558620452886366,0.813
Tokyo,96,l2,avg,1.0,False,True,0.1,64,0.8116729855537415,0.812 +- 0.0,0.8246753215789795,0.823 +- 0.004,0.812,0.823,-0.0003270144462586,0.0016753215789795384,-0.0003270144462586,0.812
Tokyo,43,l1,avg,1.0,False,False,0.1,32,0.8401305079460144,0.839 +- 0.002,0.798701286315918,0.798 +- 0.005,0.839,0.798,0.0011305079460144363,0.0007012863159179261,0.0007012863159179261,0.798
Tokyo,11,l1,None,1.0,False,False,0.1,32,0.6460032463073729,0.646 +- 0.0,0.6428571343421936,0.643 +- 0.0,0.646,0.643,3.246307372917201e-06,-0.00014286565780641247,-0.00014286565780641247,0.643
Tokyo,12,l1,None,1.0,False,False,0.1,64,0.6460032463073729,0.646 +- 0.0,0.6428571343421936,0.643 +- 0.0,0.646,0.643,3.246307372917201e-06,-0.00014286565780641247,-0.00014286565780641247,0.643
Tokyo,27,l1,loss,1.0,False,False,0.1,32,0.6460032463073729,0.646 +- 0.0,0.6428571343421936,0.643 +- 0.0,0.646,0.643,3.246307372917201e-06,-0.00014286565780641247,-0.00014286565780641247,0.643
Tokyo,32,l1,loss,1.0,False,True,0.1,64,0.6460032463073729,0.646 +- 0.0,0.6428571343421936,0.643 +- 0.0,0.646,0.643,3.246307372917201e-06,-0.00014286565780641247,-0.00014286565780641247,0.643
Tokyo,44,l1,avg,1.0,False,False,0.1,64,0.6460032463073729,0.646 +- 0.0,0.6428571343421936,0.643 +- 0.0,0.646,0.643,3.246307372917201e-06,-0.00014286565780641247,-0.00014286565780641247,0.643
